filename,Cassava Bacterial Blight,Cassava Brown Leaf Spot,Cassava Healthy,Cassava Mosaic,Cassava Root Rot,Corn Brown Spots,Corn Charcoal,Corn Chlorotic Leaf Spot,Corn Gray leaf spot,Corn Healthy,Corn Insects Damages,Corn Mildew,Corn Purple Discoloration,Corn Smut,Corn Streak,Corn Stripe,Corn Violet Decoloration,Corn Yellow Spots,Corn Yellowing,Corn leaf blight,Corn rust leaf,Tomato Brown Spots,Tomato bacterial wilt,Tomato blight leaf,Tomato healthy,Tomato leaf mosaic virus,Tomato leaf yellow virus
IMG20221216155749_jpg.rf.6d914909245d168042eae61cfe70dc9a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216155753_jpg.rf.d2e7f5309919450ef2c5df2ac2ff26bc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216155802_jpg.rf.5acf120ecbf108de92388061dd889d21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216155820_jpg.rf.d0549aed6df9910aa015d55232932dc7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216155822_jpg.rf.47f919516db3473cadf1b97ba79cbdc1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216155836_jpg.rf.11d9dabea47c56835fec8a95299e9d3d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG20221216155838_jpg.rf.77dafeed96f6e829c9e042e813310f00.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG20221216155857_jpg.rf.94fa27fba71e15cf9c6be617e6cd9e02.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG20221216155858_jpg.rf.e5ea0912cd0948703066498c8f8bdc65.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMG20221216155942_jpg.rf.7e25f229ceeb1888670bb61af0e8502b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216155944_jpg.rf.c99a3c88cefd68aaf3121c53f7288202.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160028_jpg.rf.2f2a7ebd13decb5bf47ea2382d63abf4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160030_jpg.rf.cb27192607f287b46983a58a8615a8e5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160033_jpg.rf.a87fb3d7ae4d46a3537f3e65642d0d36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160045_jpg.rf.99f1ff7cbe8f199ea4b4d02343c6165b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160047_jpg.rf.07c8341d7eb876250e651a6784591848.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160053_jpg.rf.35fd92788b63ef1fcc5db53290a8c780.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160058_jpg.rf.f6a4d7b23dc5190e2050ebfe507aa40e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160100_jpg.rf.047b396be32fc1ae1308e2797c49d847.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160117_jpg.rf.d85793f48924eb358081b9765fb5fd3c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160132_jpg.rf.992f9fcb6745462872cc1c277eec5648.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160138_jpg.rf.bbfdfe0b74eead220f75cc6cab21ce90.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160157_jpg.rf.3eae064e01c306ab449c8e384f398a5e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160159_jpg.rf.313d2b09913d10436aaf39fe13c0c31e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160205_jpg.rf.210fe51eeb5f89ee539c03aef01489a8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160206_jpg.rf.c65d060cf87b37d1112c6c81a082226e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160209_jpg.rf.27bd49205799e0fc383efcd3738dd00d.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160334_jpg.rf.d2fe97a9f0daf4ae7309076aa5cfdd09.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160408_jpg.rf.cdbf05c07cc3c952e59e6a6a7281e8d9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160420_jpg.rf.e6879fdcaaa6007ea71bd28056aaf367.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160423_jpg.rf.6dac0a11bf6b3e39a5960e00a3d68e91.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160425_jpg.rf.1e9c2b9a4781895becb3bde19304d8f8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160428_jpg.rf.39cf0a19e60d52966c95f9b5d52a629f.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160440_jpg.rf.0e2331ac1d2e325f8794e2e7a10ab5c0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160442_jpg.rf.828d70c003d0982fad62dc16f5adf839.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160444_jpg.rf.d6f9b48d5af19bd7b616322cb274f288.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160445_jpg.rf.c59b914cc1d700d52658fe062a4ef1f5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160510_jpg.rf.003ffbd310cb31d8eaa8a05ac2fe45b3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160513_jpg.rf.6e796ea65cefcb759fd323f2843a7fbd.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG20221216160515_jpg.rf.42181f5aee73e7bf6657dda6a262d5b5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
